Date,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close
2012-01-16,61.94691467285156,353.1277160644531,554.7000122070312,230.25,330.01873779296875,386.3500061035156,143.92727661132812,181.63999938964844,674.2000122070312,206.14999389648438,312.1806335449219,54.41264343261719,,139.39999389648438,63.14306640625,230.6750030517578,,534.111083984375,,101.48750305175781,187.0500030517578,274.8550109863281,1008.0499877929688,,252.75,44.66768264770508,152.79379272460938,184.35000610351562,1159.3499755859375,3997.10009765625,64.2300033569336,170.8333282470703,131.5500030517578,343.8999938964844,134.875,75.11251831054688,124.94999694824219,40.18166732788086,211.4816436767578,340.79998779296875,,,145.85000610351562,,190.39999389648438,43.93333435058594,132.5500030517578,385.967041015625,80.25,721.2000122070312,219.25,151.64999389648438,1423.550048828125,150.83749389648438,95.9000015258789,275.1000061035156,146.3699951171875,188.64907836914062,193.3000030517578,389.9750061035156,2066.35009765625,153.59500122070312,332.45001220703125,,,84.21666717529297,,,,84.54000091552734,1643.199951171875,98.5,,640.4000244140625,94.23392486572266,52.5,75.05305480957031,69.80628204345703,177.19000244140625,634.9500122070312,499.20001220703125,,126.41999816894531,718.0499877929688,400.6851501464844,91.44999694824219,56.060001373291016,83.9000015258789,34.16071319580078,89.23332977294922,185.85000610351562,137.5,8.030549049377441,,,7150.0,,91.98999786376953,33.650001525878906,287.8999938964844
2012-01-17,62.53132247924805,367.54107666015625,551.9749755859375,234.1999969482422,332.7562561035156,397.6000061035156,142.8272705078125,184.39999389648438,675.3499755859375,214.60000610351562,316.81744384765625,57.07963180541992,,138.93333435058594,63.15763854980469,238.39999389648438,,563.2888793945312,,106.3499984741211,192.4499969482422,273.55999755859375,1108.3499755859375,,258.0,45.969444274902344,155.68128967285156,184.60000610351562,1179.699951171875,4056.699951171875,65.99500274658203,174.73333740234375,140.0,352.79998779296875,139.3333282470703,75.37501525878906,128.85000610351562,42.18241500854492,215.09291076660156,351.75,,,146.8000030517578,,192.35000610351562,44.900001525878906,140.5,394.3247985839844,83.44999694824219,750.7000122070312,222.0749969482422,157.3000030517578,1452.5,152.3249969482422,97.0,278.1000061035156,151.72000122070312,189.04876708984375,198.14999389648438,387.79998779296875,2097.5,160.4149932861328,338.29998779296875,,,87.55833435058594,,,,86.68000030517578,1645.0999755859375,97.19999694824219,,668.0999755859375,94.37867736816406,53.16999816894531,76.04385375976562,69.45941162109375,183.52000427246094,640.0999755859375,511.6499938964844,,127.58999633789062,738.9000244140625,409.7308349609375,93.6500015258789,57.060001373291016,84.5999984741211,34.71428680419922,92.69999694824219,189.39999389648438,138.58749389648438,8.162772178649902,,,7187.4501953125,,95.4000015258789,32.900001525878906,291.5
2012-01-18,62.15018844604492,386.2140808105469,538.0750122070312,240.9499969482422,326.5062561035156,392.25,139.9363555908203,186.53500366210938,682.7999877929688,210.0,317.1847229003906,61.28703308105469,,139.86666870117188,65.80033874511719,231.3249969482422,,551.3777465820312,,104.36250305175781,186.64999389648438,272.3800048828125,1101.800048828125,,258.7250061035156,46.06277847290039,151.53753662109375,183.85000610351562,1182.550048828125,4037.949951171875,66.37000274658203,178.8333282470703,141.6999969482422,342.0249938964844,137.0833282470703,74.32501983642578,122.55000305175781,40.48177719116211,211.58058166503906,339.79998779296875,,,145.9499969482422,,188.85000610351562,45.29999923706055,139.75,383.8833923339844,82.5,745.7000122070312,222.60000610351562,157.14999389648438,1454.75,148.1125030517578,96.4000015258789,272.70001220703125,148.6999969482422,182.75379943847656,201.5500030517578,391.82501220703125,2123.10009765625,158.4949951171875,332.3999938964844,,,89.30000305175781,,,,86.08000183105469,1662.550048828125,93.0,,654.0,94.42692565917969,52.97999954223633,75.42460632324219,68.41878509521484,180.38999938964844,638.3499755859375,510.54998779296875,,129.5800018310547,714.2999877929688,395.8218688964844,91.75,56.209999084472656,82.5,34.78571319580078,91.06666564941406,185.85000610351562,139.6750030517578,7.998167991638184,,,7170.7998046875,,93.88999938964844,31.549999237060547,286.54998779296875
2012-01-19,62.21794509887695,389.1363830566406,537.7750244140625,243.39999389648438,324.3374938964844,391.3999938964844,144.94544982910156,188.42999267578125,693.7000122070312,212.64999389648438,312.8692932128906,67.51766204833984,,139.46665954589844,66.16954040527344,237.14999389648438,,567.6221923828125,,104.73750305175781,191.00999450683594,273.2900085449219,1129.949951171875,,263.57501220703125,46.17084884643555,151.55628967285156,182.39999389648438,1199.75,4075.35009765625,66.84500122070312,181.1999969482422,149.39999389648438,336.4750061035156,142.875,74.96251678466797,126.30000305175781,41.5250244140625,216.13177490234375,349.8999938964844,,,146.35000610351562,,189.4499969482422,45.400001525878906,145.8000030517578,388.87945556640625,87.94999694824219,744.7999877929688,226.14999389648438,160.6999969482422,1467.75,152.5,96.5999984741211,276.5,148.58999633789062,186.50079345703125,210.35000610351562,390.67498779296875,2150.64990234375,157.0850067138672,332.0,,,90.36666870117188,,,,86.0199966430664,1700.300048828125,93.9000015258789,,655.5499877929688,100.2652816772461,53.189998626708984,75.3007583618164,69.16878509521484,182.35000610351562,622.4000244140625,518.0,,127.30000305175781,726.7999877929688,409.7308349609375,93.05000305175781,57.459999084472656,84.44999694824219,34.73214340209961,95.06666564941406,188.0500030517578,139.7375030517578,8.084518432617188,,,7165.5498046875,,94.45999908447266,32.04999923706055,296.8999938964844
2012-01-20,62.21794509887695,392.603515625,539.75,245.27499389648438,323.6000061035156,391.1499938964844,153.1727294921875,193.28500366210938,692.0999755859375,212.64999389648438,314.33837890625,62.19901657104492,,134.1999969482422,66.53388214111328,247.14999389648438,,566.4000244140625,,104.4124984741211,201.80999755859375,273.2449951171875,1103.5,,264.07501220703125,44.559608459472656,155.15628051757812,191.89999389648438,1213.75,4143.2998046875,64.70999908447266,183.96665954589844,155.39999389648438,328.5,145.4166717529297,76.08751678466797,126.80000305175781,41.59171676635742,216.77487182617188,344.79998779296875,,,144.9499969482422,,189.5,45.775001525878906,143.60000610351562,385.61846923828125,87.5999984741211,753.75,227.97500610351562,158.3000030517578,1561.3499755859375,150.5749969482422,95.75,280.6000061035156,155.97999572753906,185.45164489746094,214.0,388.67498779296875,2175.35009765625,161.31500244140625,337.8500061035156,,,93.31666564941406,,,,84.91000366210938,1645.1500244140625,92.6500015258789,,649.75,101.3268051147461,53.20000076293945,74.9539794921875,69.81565856933594,189.7100067138672,600.7000122070312,534.2999877929688,,124.66000366210938,736.25,418.43609619140625,95.9000015258789,59.58000183105469,86.75,33.98214340209961,94.96666717529297,195.5,139.52499389648438,8.038643836975098,,,7233.7998046875,,88.91000366210938,32.04999923706055,279.3999938964844
2012-01-23,63.115726470947266,382.152587890625,538.8499755859375,242.0,325.0375061035156,395.6499938964844,155.77272033691406,194.0500030517578,695.5,216.0500030517578,323.3365173339844,61.22572326660156,,136.39999389648438,67.40830993652344,238.64999389648438,,567.6889038085938,,105.0625,199.38999938964844,281.875,1160.6500244140625,,261.4750061035156,44.171539306640625,155.92503356933594,191.39999389648438,1218.449951171875,4123.75,63.13999938964844,183.56666564941406,146.75,330.7749938964844,146.2916717529297,75.75001525878906,125.8499984741211,40.638980865478516,216.77487182617188,335.0,,,145.14999389648438,,188.25,46.358333587646484,137.35000610351562,391.0173034667969,88.4000015258789,749.8499755859375,225.52499389648438,158.10000610351562,1574.550048828125,149.8874969482422,95.30000305175781,281.3500061035156,155.58999633789062,185.40167236328125,219.3000030517578,394.04998779296875,2231.14990234375,161.21499633789062,341.6499938964844,,,90.90833282470703,,,,85.94999694824219,1647.800048828125,92.05000305175781,,655.0499877929688,101.3268051147461,53.189998626708984,73.86409759521484,69.27191162109375,192.22000122070312,595.0499877929688,537.3499755859375,,118.4000015258789,756.4000244140625,420.04095458984375,96.5,61.5099983215332,87.94999694824219,33.5,93.33333587646484,204.0500030517578,137.0,8.168169021606445,,,7217.64990234375,,93.98999786376953,31.899999618530273,278.45001220703125
2012-01-24,63.556148529052734,388.1952819824219,544.3499755859375,244.39999389648438,327.6000061035156,393.1000061035156,161.46363830566406,204.0800018310547,700.5499877929688,211.39999389648438,327.46832275390625,62.16836166381836,,137.3000030517578,70.03643035888672,247.89999389648438,,600.8222045898438,,107.11250305175781,206.52000427246094,280.42999267578125,1157.949951171875,,258.1000061035156,44.40732955932617,157.14378356933594,192.0,1217.8499755859375,4147.14990234375,65.23999786376953,182.8000030517578,150.0500030517578,342.7250061035156,146.125,75.41252136230469,128.85000610351562,41.191566467285156,219.59463500976562,329.95001220703125,,,140.39999389648438,,189.35000610351562,46.34166717529297,143.8000030517578,385.3086242675781,89.30000305175781,762.75,227.1999969482422,159.6999969482422,1580.6500244140625,152.1125030517578,94.9000015258789,284.3999938964844,159.9199981689453,187.40008544921875,218.9499969482422,397.29998779296875,2236.14990234375,162.99000549316406,344.6000061035156,,,92.7249984741211,,,,85.30999755859375,1646.0,93.30000305175781,,668.9500122070312,103.88409423828125,53.119998931884766,73.49254608154297,68.93441009521484,200.52000427246094,593.3499755859375,549.5999755859375,,114.16000366210938,779.1500244140625,461.18426513671875,101.25,63.880001068115234,93.75,33.66071319580078,93.36666870117188,212.75,136.27499389648438,8.0494384765625,,,7234.2001953125,,92.0,32.349998474121094,285.75
2012-01-25,65.07221221923828,391.7615051269531,549.0,245.10000610351562,333.2250061035156,393.54998779296875,160.00909423828125,205.8000030517578,709.2000122070312,214.60000610351562,329.9014892578125,61.29469680786133,,137.36666870117188,70.93029022216797,247.77499389648438,,591.4222412109375,,105.19999694824219,212.72999572753906,284.8450012207031,1180.75,,258.6499938964844,44.77083969116211,157.33128356933594,197.89999389648438,1239.699951171875,4127.0,66.59500122070312,181.6999969482422,143.1999969482422,343.25,145.625,75.63751983642578,128.6999969482422,42.38248825073242,228.49911499023438,342.8999938964844,,,140.0500030517578,,200.6999969482422,47.233333587646484,142.0500030517578,384.8981018066406,88.30000305175781,752.5999755859375,228.25,161.3000030517578,1587.8499755859375,157.25,94.0,295.79998779296875,157.75999450683594,193.14547729492188,219.14999389648438,402.32501220703125,2198.89990234375,163.51499938964844,342.29998779296875,,,96.5999984741211,,,,86.4800033569336,1649.1500244140625,95.25,,668.2000122070312,101.76106262207031,53.11000061035156,74.83012390136719,68.65316009521484,200.19000244140625,593.4000244140625,540.5499877929688,,130.3800048828125,799.5999755859375,466.04754638671875,102.55000305175781,66.05999755859375,91.19999694824219,34.08928680419922,95.53333282470703,206.8000030517578,137.22500610351562,8.365155220031738,,,7248.4501953125,,86.98999786376953,32.45000076293945,283.29998779296875
2012-01-27,65.10609436035156,406.3482360839844,554.375,242.10000610351562,340.625,389.95001220703125,161.44544982910156,204.05999755859375,699.7999877929688,212.85000610351562,343.9496154785156,64.9043197631836,,134.53334045410156,70.62423706054688,246.47500610351562,,614.0,,107.0,214.61000061035156,291.635009765625,1210.6500244140625,,264.3999938964844,44.96242141723633,156.7500457763672,206.4499969482422,1229.800048828125,4281.2001953125,66.21499633789062,185.53334045410156,147.10000610351562,350.04998779296875,145.0416717529297,77.36251831054688,133.89999389648438,43.70679473876953,237.30467224121094,341.95001220703125,,,136.85000610351562,,214.75,48.20833206176758,144.4499969482422,399.638427734375,83.94999694824219,753.7000122070312,229.6750030517578,161.89999389648438,1539.75,159.33749389648438,94.0,287.8500061035156,152.0500030517578,196.89248657226562,211.60000610351562,408.7749938964844,2227.550048828125,162.96499633789062,345.54998779296875,,,96.21666717529297,,,,85.79000091552734,1645.6500244140625,97.0999984741211,,670.4000244140625,101.37505340576172,54.349998474121094,74.28518676757812,69.84378051757812,194.22999572753906,602.6500244140625,529.2999877929688,,131.77000427246094,797.0499877929688,452.3330993652344,100.69999694824219,65.19999694824219,88.5,33.82142639160156,99.76666259765625,215.0500030517578,135.1750030517578,8.489282608032227,,,7337.10009765625,,89.87000274658203,32.849998474121094,296.95001220703125
2012-01-30,62.74306106567383,393.6436462402344,555.875,239.52499389648438,339.0375061035156,382.3500061035156,154.94544982910156,198.52499389648438,688.0999755859375,212.3000030517578,327.9273986816406,60.29074478149414,,133.89999389648438,70.15788269042969,239.1999969482422,,580.1333618164062,,107.26249694824219,204.69000244140625,298.80999755859375,1193.300048828125,,266.79998779296875,42.869773864746094,153.67503356933594,201.4499969482422,1190.050048828125,4259.5498046875,68.15499877929688,183.86666870117188,138.39999389648438,332.54998779296875,143.125,76.31251525878906,132.4499969482422,42.13954162597656,231.41781616210938,335.6499938964844,,,136.6999969482422,,203.75,46.83333206176758,137.5500030517578,400.45947265625,78.8499984741211,741.2999877929688,222.97500610351562,160.5500030517578,1550.199951171875,157.33749389648438,92.5,277.5,148.11000061035156,193.14547729492188,205.0,392.79998779296875,2221.5,162.75999450683594,341.45001220703125,,,94.06666564941406,,,,88.73999786376953,1656.0999755859375,97.9000015258789,,649.0,99.44501495361328,53.77000045776367,73.81455993652344,69.15003204345703,191.0500030517578,598.0,532.7999877929688,,130.14999389648438,805.4000244140625,444.7950439453125,97.44999694824219,62.75,86.0,34.05356979370117,95.83333587646484,215.14999389648438,137.6125030517578,8.613410949707031,,,7262.7001953125,,90.76000213623047,33.70000076293945,291.1499938964844
